"transaction_id","merchant_id","customer_id","payment_method","bank","failure_code","failure_stage","amount","timestamp","retry_count","is_recurring","recovery_probability","recovery_status"
"2218","MERCH037","CUST0755","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","2194","2026-08-11 13:57:53","1","False","0.45","recovered"
"2219","MERCH018","CUST0523","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","740","2026-08-26 11:24:00","0","False","0.55","not_recovered"
"2220","MERCH027","CUST0327","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","259","2026-08-10 03:56:06","0","True","0.48","not_recovered"
"2221","MERCH032","CUST0703","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","5487","2026-08-02 01:44:09","2","False","0.45","recovered"
"2222","MERCH002","CUST0019","CARD","HDFC","BANK_TIMEOUT","BANK_RESPONSE","6707","2026-08-24 00:17:32","0","True","0.53","recovered"
"2223","MERCH034","CUST0534","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6755","2026-08-02 03:05:15","0","False","0.45","not_recovered"
"2224","MERCH025","CUST0582","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8201","2026-08-11 18:48:46","3","False","0.3","not_recovered"
"2225","MERCH035","CUST0968","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","8976","2026-08-18 08:26:42","0","False","0.55","not_recovered"
"2226","MERCH036","CUST0436","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","765","2026-08-04 11:01:32","0","False","0.55","not_recovered"
"2227","MERCH038","CUST0528","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2045","2026-08-06 16:45:29","1","False","0.4","not_recovered"
"2228","MERCH007","CUST0536","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9998","2026-08-28 22:58:00","1","False","0.4","recovered"
"2229","MERCH010","CUST0778","CARD","HDFC","CARD_BLOCKED","CARD_AUTHORIZATION","3198","2026-08-14 14:39:32","2","False","0.0","not_recovered"
"2230","MERCH014","CUST0332","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","591","2026-08-23 16:11:03","0","False","0.55","not_recovered"
"2231","MERCH017","CUST0291","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","2529","2026-08-04 14:31:42","0","False","0.55","recovered"
"2232","MERCH042","CUST0739","UPI","HDFC","BANK_TIMEOUT","BANK_RESPONSE","8932","2026-08-06 10:43:27","1","True","0.48","recovered"
"2233","MERCH015","CUST0526","CARD","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","2545","2026-08-20 23:38:36","0","False","0.05","not_recovered"
"2234","MERCH005","CUST0509","CARD","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","7760","2026-08-13 00:56:31","1","False","0.35","not_recovered"
"2235","MERCH027","CUST0320","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7545","2026-08-02 20:16:07","0","True","0.48","not_recovered"
"2236","MERCH050","CUST0574","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2003","2026-08-22 07:47:21","3","False","0.3","not_recovered"
"2237","MERCH021","CUST0355","UPI","ICICI","BANK_TIMEOUT","BANK_RESPONSE","6613","2026-08-07 13:18:41","2","True","0.43","not_recovered"
"2238","MERCH015","CUST0057","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","981","2026-08-06 03:19:37","0","False","0.55","recovered"
"2239","MERCH006","CUST0031","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2183","2026-08-29 13:31:58","1","False","0.4","not_recovered"
"2240","MERCH023","CUST0092","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","4433","2026-08-27 20:14:04","1","True","0.48","not_recovered"
"2241","MERCH028","CUST0770","CARD","HDFC","CARD_BLOCKED","CARD_AUTHORIZATION","4336","2026-08-17 03:34:20","0","True","0.08","not_recovered"
"2242","MERCH042","CUST0182","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","3684","2026-08-16 13:20:44","0","False","0.55","recovered"
"2243","MERCH006","CUST0341","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","3458","2026-08-17 00:09:35","0","True","0.58","recovered"
"2244","MERCH036","CUST0985","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","6814","2026-08-27 23:02:17","0","False","0.55","not_recovered"
"2245","MERCH048","CUST0696","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","3102","2026-08-21 03:19:26","0","True","0.53","recovered"
"2246","MERCH027","CUST0721","CARD","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","6656","2026-08-09 09:50:30","2","False","0.0","not_recovered"
"2247","MERCH040","CUST0901","CARD","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","7341","2026-08-26 18:56:05","2","False","0.3","not_recovered"
"2248","MERCH031","CUST0479","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","3502","2026-08-19 13:18:03","0","False","0.55","not_recovered"
"2249","MERCH033","CUST0311","CARD","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","2157","2026-08-13 10:08:12","0","False","0.05","not_recovered"
"2250","MERCH004","CUST0315","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","1909","2026-08-09 07:42:47","0","False","0.55","recovered"
"2251","MERCH017","CUST0620","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","9518","2026-08-10 08:28:23","0","False","0.55","not_recovered"
"2252","MERCH019","CUST0659","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8178","2026-08-11 11:50:58","0","True","0.48","recovered"
"2253","MERCH016","CUST0003","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","5627","2026-08-30 11:37:27","1","False","0.4","unknown"
"2254","MERCH033","CUST0826","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","4642","2026-08-30 11:32:21","2","False","0.45","unknown"
"2255","MERCH026","CUST0415","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1711","2026-08-06 21:23:23","3","True","0.33","recovered"
"2256","MERCH024","CUST0319","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3155","2026-08-13 23:55:57","2","True","0.38","not_recovered"
"2257","MERCH020","CUST0626","CARD","SBI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","4027","2026-08-26 02:39:50","0","False","0.4","not_recovered"
"2258","MERCH033","CUST0395","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1123","2026-08-11 18:55:58","0","False","0.45","not_recovered"
"2259","MERCH040","CUST0619","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4622","2026-08-03 13:47:16","3","False","0.3","not_recovered"
"2260","MERCH031","CUST0833","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8232","2026-08-06 19:13:42","1","False","0.4","not_recovered"
"2261","MERCH027","CUST0047","UPI","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","2649","2026-08-19 05:20:49","1","False","0.35","not_recovered"
"2262","MERCH004","CUST0740","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","4767","2026-08-24 15:41:51","2","False","0.45","recovered"
"2263","MERCH001","CUST0644","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7268","2026-08-18 12:58:28","0","False","0.45","not_recovered"
"2264","MERCH002","CUST0484","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","156","2026-08-24 21:32:23","0","False","0.55","not_recovered"
"2265","MERCH046","CUST0233","CARD","SBI","CARD_BLOCKED","CARD_AUTHORIZATION","1833","2026-08-22 17:12:07","0","False","0.05","not_recovered"
"2266","MERCH040","CUST0482","UPI","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","9860","2026-08-30 13:09:40","1","False","0.35","unknown"
"2267","MERCH031","CUST0503","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","3814","2026-08-03 22:58:27","0","False","0.55","not_recovered"
"2268","MERCH001","CUST0187","CARD","SBI","BANK_TIMEOUT","BANK_RESPONSE","9095","2026-08-19 18:48:46","1","False","0.45","not_recovered"
"2269","MERCH003","CUST0016","UPI","ICICI","BANK_TIMEOUT","BANK_RESPONSE","4903","2026-08-11 10:12:23","1","True","0.48","not_recovered"
"2270","MERCH012","CUST0167","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","6398","2026-08-31 05:55:20","1","False","0.5","unknown"
"2271","MERCH023","CUST0868","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7835","2026-08-02 23:12:43","0","False","0.55","not_recovered"
"2272","MERCH005","CUST0448","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","6074","2026-08-08 21:29:08","0","True","0.58","recovered"
"2273","MERCH027","CUST0917","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","172","2026-08-25 07:38:23","2","False","0.45","recovered"
"2274","MERCH042","CUST0536","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3571","2026-08-07 11:04:45","1","False","0.4","not_recovered"
"2275","MERCH019","CUST0555","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","267","2026-08-16 15:11:19","2","False","0.35","not_recovered"
"2276","MERCH005","CUST0834","UPI","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","867","2026-08-09 03:41:13","0","False","0.4","recovered"
"2277","MERCH047","CUST0374","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","4115","2026-08-13 05:14:14","1","False","0.5","not_recovered"
"2278","MERCH015","CUST0318","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","379","2026-08-07 18:03:09","2","False","0.35","not_recovered"
"2279","MERCH017","CUST0788","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","9688","2026-08-22 14:33:44","2","True","0.48","recovered"
"2280","MERCH036","CUST0346","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1351","2026-08-23 19:10:10","2","False","0.35","recovered"
"2281","MERCH015","CUST0607","CARD","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","5692","2026-08-19 14:05:14","0","False","0.55","not_recovered"
"2282","MERCH003","CUST0781","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6380","2026-08-02 21:58:27","0","False","0.45","recovered"
"2283","MERCH048","CUST0863","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","7678","2026-08-24 17:54:59","0","False","0.55","recovered"
"2284","MERCH002","CUST0472","UPI","SBI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","7699","2026-08-07 22:43:35","0","False","0.4","not_recovered"
"2285","MERCH031","CUST0545","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","1102","2026-08-12 12:15:21","0","False","0.5","not_recovered"
"2286","MERCH034","CUST0017","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1294","2026-08-16 15:31:20","0","False","0.45","not_recovered"
"2287","MERCH012","CUST0393","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","5544","2026-08-14 14:24:34","1","False","0.5","not_recovered"
"2288","MERCH010","CUST0915","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","5019","2026-08-04 05:14:11","0","False","0.55","recovered"
"2289","MERCH029","CUST0669","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1207","2026-08-12 00:37:17","3","False","0.3","not_recovered"
"2290","MERCH026","CUST0488","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","2154","2026-08-12 13:51:28","2","False","0.45","not_recovered"
"2291","MERCH031","CUST0622","UPI","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","594","2026-08-14 18:42:14","0","False","0.4","not_recovered"
"2292","MERCH038","CUST0696","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","5582","2026-08-19 23:40:58","1","False","0.4","recovered"
"2293","MERCH002","CUST0704","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6950","2026-08-06 01:38:36","3","False","0.3","not_recovered"
"2294","MERCH028","CUST0975","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","5370","2026-08-21 23:25:30","0","False","0.45","not_recovered"
"2295","MERCH030","CUST0512","CARD","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7248","2026-08-05 17:40:54","1","False","0.4","recovered"
"2296","MERCH034","CUST0266","UPI","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","6693","2026-08-08 07:44:17","0","False","0.55","recovered"
"2297","MERCH012","CUST0180","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1328","2026-08-24 13:31:04","2","False","0.35","not_recovered"
"2298","MERCH039","CUST0124","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","1037","2026-08-16 07:08:59","0","False","0.55","recovered"
"2299","MERCH019","CUST0275","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2979","2026-08-07 00:39:44","2","False","0.35","recovered"
"2300","MERCH038","CUST0878","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3052","2026-08-22 01:25:22","3","False","0.3","not_recovered"
"2301","MERCH001","CUST0098","CARD","HDFC","BANK_TIMEOUT","BANK_RESPONSE","4501","2026-08-26 01:14:51","2","True","0.43","not_recovered"
"2302","MERCH005","CUST0462","CARD","SBI","CARD_BLOCKED","CARD_AUTHORIZATION","1417","2026-08-21 10:06:22","2","False","0.0","not_recovered"
"2303","MERCH022","CUST0702","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3348","2026-08-12 03:07:41","0","False","0.45","recovered"
"2304","MERCH018","CUST0386","UPI","SBI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","7318","2026-08-09 18:18:29","1","False","0.35","not_recovered"
"2305","MERCH016","CUST0938","UPI","HDFC","CARD_BLOCKED","CARD_AUTHORIZATION","632","2026-08-21 07:21:08","1","False","0.0","not_recovered"
"2306","MERCH023","CUST0631","CARD","SBI","BANK_TIMEOUT","BANK_RESPONSE","3687","2026-08-31 08:32:22","0","False","0.5","unknown"
"2307","MERCH011","CUST0777","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","1525","2026-08-09 18:29:22","2","True","0.48","recovered"
"2308","MERCH023","CUST0668","UPI","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","9327","2026-08-22 20:05:54","0","False","0.05","not_recovered"
"2309","MERCH029","CUST0405","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","2823","2026-08-28 20:15:02","1","False","0.5","recovered"
"2310","MERCH032","CUST0272","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","109","2026-08-26 13:08:34","2","False","0.45","not_recovered"
"2311","MERCH027","CUST0767","CARD","ICICI","BANK_TIMEOUT","BANK_RESPONSE","455","2026-08-10 05:39:07","0","True","0.53","not_recovered"
"2312","MERCH007","CUST0579","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1373","2026-08-20 00:42:59","1","False","0.4","not_recovered"
"2313","MERCH016","CUST0635","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9478","2026-08-03 16:18:21","1","True","0.43","recovered"
"2314","MERCH013","CUST0254","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2848","2026-08-13 21:04:16","0","True","0.48","not_recovered"
"2315","MERCH042","CUST0825","CARD","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1072","2026-08-07 12:15:46","1","False","0.35","not_recovered"
"2316","MERCH019","CUST0337","UPI","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","9617","2026-08-26 11:32:40","2","False","0.3","recovered"
"2317","MERCH014","CUST0639","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2757","2026-08-16 07:10:03","2","False","0.35","recovered"
"2318","MERCH028","CUST0136","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8920","2026-08-13 04:32:31","0","False","0.45","not_recovered"
"2319","MERCH049","CUST0277","UPI","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1042","2026-08-23 13:40:59","1","False","0.35","not_recovered"
"2320","MERCH040","CUST0616","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4076","2026-08-26 02:21:46","0","True","0.48","recovered"
"2321","MERCH038","CUST0381","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","343","2026-08-20 15:18:42","0","False","0.45","recovered"
"2322","MERCH006","CUST0580","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1702","2026-08-30 10:41:21","0","False","0.45","unknown"
"2323","MERCH005","CUST0720","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","3903","2026-08-21 10:56:42","0","False","0.55","not_recovered"
"2324","MERCH031","CUST0327","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1785","2026-08-08 21:17:13","1","False","0.4","not_recovered"
"2325","MERCH029","CUST0829","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9817","2026-08-09 16:28:42","1","False","0.4","not_recovered"
"2326","MERCH021","CUST0896","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2823","2026-08-07 03:22:34","0","False","0.45","not_recovered"
"2327","MERCH023","CUST0011","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2386","2026-08-06 20:56:11","1","True","0.43","recovered"
"2328","MERCH004","CUST0530","CARD","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","7652","2026-08-08 18:42:46","0","False","0.4","recovered"
"2329","MERCH045","CUST0760","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1630","2026-08-26 08:32:39","0","False","0.45","recovered"
"2330","MERCH044","CUST0330","UPI","HDFC","BANK_TIMEOUT","BANK_RESPONSE","221","2026-08-16 16:27:03","1","False","0.45","recovered"
"2331","MERCH032","CUST0650","CARD","HDFC","CARD_BLOCKED","CARD_AUTHORIZATION","3941","2026-08-10 06:14:44","1","False","0.0","not_recovered"
"2332","MERCH007","CUST0367","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8994","2026-08-16 01:41:00","3","False","0.3","not_recovered"
"2333","MERCH022","CUST0652","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","8971","2026-08-10 08:09:25","3","False","0.25","not_recovered"
"2334","MERCH031","CUST0139","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8421","2026-08-14 22:03:31","0","True","0.48","not_recovered"
"2335","MERCH011","CUST0372","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","5324","2026-08-20 02:50:49","0","False","0.4","recovered"
"2336","MERCH011","CUST0177","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","1841","2026-08-27 21:19:13","0","False","0.45","not_recovered"
"2337","MERCH041","CUST0416","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","9151","2026-08-21 23:04:12","0","False","0.55","not_recovered"
"2338","MERCH042","CUST0014","UPI","HDFC","BANK_TIMEOUT","BANK_RESPONSE","4125","2026-08-15 06:40:55","0","False","0.5","recovered"
"2339","MERCH001","CUST0807","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","7364","2026-08-03 22:19:14","0","False","0.55","recovered"
"2340","MERCH022","CUST0848","UPI","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","3132","2026-08-05 05:46:23","0","False","0.55","recovered"
"2341","MERCH046","CUST0238","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","1482","2026-08-29 21:49:52","0","False","0.5","recovered"
"2342","MERCH040","CUST0182","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7696","2026-08-06 13:06:20","0","False","0.45","recovered"
"2343","MERCH001","CUST0712","UPI","AXIS","CARD_BLOCKED","CARD_AUTHORIZATION","8765","2026-08-08 23:16:00","0","False","0.05","not_recovered"
"2344","MERCH018","CUST0410","UPI","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","999","2026-08-25 00:15:06","3","False","0.25","not_recovered"
"2345","MERCH014","CUST0726","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","5434","2026-08-13 01:57:10","0","True","0.48","recovered"
"2346","MERCH029","CUST0846","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1923","2026-08-11 23:31:30","3","False","0.25","not_recovered"
"2347","MERCH008","CUST0013","CARD","ICICI","BANK_TIMEOUT","BANK_RESPONSE","7231","2026-08-16 13:08:28","0","False","0.5","recovered"
"2348","MERCH023","CUST0283","CARD","SBI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","3321","2026-08-24 07:40:01","0","False","0.4","not_recovered"
"2349","MERCH034","CUST0371","CARD","AXIS","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","618","2026-08-22 11:39:13","2","False","0.3","recovered"
"2350","MERCH019","CUST0185","UPI","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","1238","2026-08-24 23:31:45","0","False","0.4","not_recovered"
"2351","MERCH029","CUST0021","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","9350","2026-08-11 03:57:04","0","False","0.5","recovered"
"2352","MERCH011","CUST0294","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","4479","2026-08-05 18:36:28","1","True","0.43","recovered"
"2353","MERCH028","CUST0800","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","6468","2026-08-29 19:07:36","0","False","0.55","not_recovered"
"2354","MERCH011","CUST0368","CARD","ICICI","BANK_TIMEOUT","BANK_RESPONSE","6301","2026-08-08 15:24:05","0","False","0.5","recovered"
"2355","MERCH030","CUST0178","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","4461","2026-08-05 01:39:20","1","False","0.45","recovered"
"2356","MERCH022","CUST0233","CARD","ICICI","PROCESSING_ERROR","PAYMENT_PROCESSING","4489","2026-08-10 11:10:07","0","False","0.55","recovered"
"2357","MERCH050","CUST0605","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","3710","2026-08-25 03:41:36","0","False","0.55","recovered"
"2358","MERCH020","CUST0501","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7564","2026-08-26 12:35:15","3","False","0.3","recovered"
"2359","MERCH030","CUST0053","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7495","2026-08-19 01:24:49","2","False","0.35","not_recovered"
"2360","MERCH030","CUST0135","CARD","HDFC","PROCESSING_ERROR","PAYMENT_PROCESSING","1200","2026-08-19 20:27:05","1","False","0.5","recovered"
"2361","MERCH024","CUST0837","UPI","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7888","2026-08-10 02:29:45","1","True","0.43","not_recovered"
"2362","MERCH020","CUST0343","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","9309","2026-08-20 16:37:33","0","False","0.5","recovered"
"2363","MERCH049","CUST0904","CARD","SBI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","698","2026-08-13 01:30:55","1","False","0.4","not_recovered"
"2364","MERCH038","CUST0522","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","8014","2026-08-23 08:40:26","1","True","0.43","recovered"
"2365","MERCH045","CUST0811","UPI","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","3104","2026-08-22 10:04:08","0","False","0.45","not_recovered"
"2366","MERCH042","CUST0288","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","7507","2026-08-26 15:57:43","1","False","0.45","recovered"
"2367","MERCH049","CUST0338","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","3462","2026-08-29 19:10:30","0","False","0.55","not_recovered"
"2368","MERCH045","CUST0528","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","5259","2026-08-17 15:55:04","2","False","0.35","not_recovered"
"2369","MERCH037","CUST0142","UPI","SBI","BANK_TIMEOUT","BANK_RESPONSE","1061","2026-08-14 17:40:24","1","False","0.45","not_recovered"
"2370","MERCH049","CUST0080","CARD","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","6502","2026-08-11 23:55:44","0","True","0.48","recovered"
"2371","MERCH049","CUST0167","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9606","2026-08-30 05:19:36","0","False","0.45","unknown"
"2372","MERCH040","CUST0083","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2621","2026-08-22 07:47:49","1","False","0.4","not_recovered"
"2373","MERCH050","CUST0824","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","199","2026-08-27 22:01:51","0","False","0.45","not_recovered"
"2374","MERCH011","CUST0415","CARD","HDFC","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9788","2026-08-27 23:58:30","1","False","0.4","not_recovered"
"2375","MERCH006","CUST0691","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","9955","2026-08-02 22:27:36","0","False","0.45","not_recovered"
"2376","MERCH027","CUST0461","UPI","AXIS","PROCESSING_ERROR","PAYMENT_PROCESSING","1140","2026-08-31 22:46:32","0","False","0.55","unknown"
"2377","MERCH013","CUST0003","CARD","ICICI","CARD_BLOCKED","CARD_AUTHORIZATION","8791","2026-08-09 21:13:00","3","False","0.0","not_recovered"
"2378","MERCH033","CUST0761","CARD","HDFC","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","2503","2026-08-05 15:46:58","0","False","0.4","not_recovered"
"2379","MERCH033","CUST0881","UPI","AXIS","BANK_TIMEOUT","BANK_RESPONSE","4541","2026-08-12 18:24:31","1","False","0.45","not_recovered"
"2380","MERCH038","CUST0885","UPI","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","4238","2026-08-30 04:49:09","2","False","0.45","unknown"
"2381","MERCH042","CUST0524","UPI","ICICI","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","7452","2026-08-04 06:02:17","0","True","0.48","not_recovered"
"2382","MERCH010","CUST0423","CARD","SBI","PROCESSING_ERROR","PAYMENT_PROCESSING","885","2026-08-11 21:11:46","0","False","0.55","recovered"
"2383","MERCH041","CUST0920","UPI","AXIS","INSUFFICIENT_FUNDS","BANK_AUTHORIZATION","2561","2026-08-27 15:58:15","0","False","0.45","not_recovered"
"2384","MERCH042","CUST0892","CARD","ICICI","CUSTOMER_ACTION_REQUIRED","CUSTOMER_AUTHENTICATION","5445","2026-08-03 11:10:29","1","True","0.38","recovered"
